x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.0,0.0,0.0,-0.048561,-0.045739,-0.00508,-0.071735,-0.118749,-0.005085,-0.080876,-0.171007,-0.00862,-0.099929,-0.201838,-0.00963,-0.034357,-0.157662,0.011939,-0.052554,-0.195857,-0.00733,-0.05656,-0.151286,-0.017156,-0.04795,-0.129117,-0.020922,-0.005846,-0.152954,0.005248,-0.026409,-0.182526,-0.0125,-0.033053,-0.133308,-0.013875,-0.020008,-0.121212,-0.010517,0.024516,-0.140342,-0.005905,0.005248,-0.172631,-0.023009,-0.005476,-0.126601,-0.012387,0.004173,-0.11288,-0.001076,0.056705,-0.122268,-0.018548,0.04116,-0.15313,-0.025846,0.02578,-0.121673,-0.015644,0.02829,-0.105323,-0.00585,A
0.0,0.0,0.0,-0.048351,-0.044646,-0.006833,-0.072408,-0.117096,-0.00798,-0.08283,-0.16844,-0.01228,-0.100986,-0.200725,-0.013679,-0.035196,-0.160524,0.010858,-0.055736,-0.19435,-0.008778,-0.057503,-0.148365,-0.018636,-0.048557,-0.13015,-0.022768,-0.006558,-0.156762,0.004511,-0.030114,-0.182551,-0.014427,-0.034363,-0.133586,-0.015624,-0.021037,-0.124102,-0.012056,0.023794,-0.145381,-0.006539,0.000922,-0.17209,-0.024956,-0.007229,-0.125644,-0.014432,0.003907,-0.11489,-0.003227,0.055553,-0.128295,-0.019263,0.035886,-0.15306,-0.028024,0.023579,-0.120474,-0.018537,0.029697,-0.106772,-0.009124,A
0.0,0.0,0.0,-0.049452,-0.042054,-0.007261,-0.072867,-0.11666,-0.008229,-0.081264,-0.169375,-0.011939,-0.0977,-0.203415,-0.012254,-0.032854,-0.166461,0.009025,-0.057535,-0.191871,-0.010499,-0.055265,-0.142299,-0.018856,-0.04326,-0.133117,-0.02266,-0.004756,-0.163583,0.002362,-0.032475,-0.181164,-0.017684,-0.03337,-0.128842,-0.017177,-0.018621,-0.127108,-0.012497,0.024192,-0.152233,-0.009046,-0.003712,-0.171015,-0.030216,-0.008694,-0.119284,-0.018276,0.004239,-0.113972,-0.005802,0.053179,-0.135328,-0.022115,0.028467,-0.150089,-0.033892,0.017885,-0.113981,-0.025056,0.025639,-0.104556,-0.015724,A
0.0,0.0,0.0,-0.051601,-0.044571,-0.007259,-0.074733,-0.118631,-0.008536,-0.082646,-0.171698,-0.012463,-0.099141,-0.206343,-0.012887,-0.036649,-0.164491,0.007915,-0.060329,-0.190844,-0.011395,-0.056649,-0.139785,-0.019462,-0.043108,-0.133561,-0.023384,-0.008006,-0.161183,0.001411,-0.034541,-0.181835,-0.019253,-0.035247,-0.128064,-0.018475,-0.019527,-0.127293,-0.01343,0.02155,-0.149731,-0.009637,-0.004931,-0.172215,-0.030039,-0.010038,-0.119861,-0.017059,0.003584,-0.11507,-0.004024,0.051178,-0.133205,-0.022416,0.028339,-0.150183,-0.032797,0.017712,-0.115839,-0.023198,0.026381,-0.107927,-0.013592,A
0.0,0.0,0.0,-0.048339,-0.048313,-0.004548,-0.068801,-0.119586,-0.004289,-0.075746,-0.170917,-0.00771,-0.090212,-0.206843,-0.008507,-0.032781,-0.159755,0.014881,-0.053377,-0.191071,-0.003513,-0.055902,-0.148852,-0.01281,-0.046761,-0.132799,-0.016485,-0.006407,-0.154097,0.008037,-0.030253,-0.178421,-0.01041,-0.035074,-0.131784,-0.012442,-0.022805,-0.121708,-0.009174,0.021737,-0.141226,-0.003326,-0.002557,-0.165731,-0.022508,-0.010427,-0.121092,-0.013865,-0.00044,-0.109115,-0.003096,0.051039,-0.123216,-0.015953,0.029106,-0.147956,-0.025292,0.016688,-0.116252,-0.016793,0.021898,-0.10142,-0.007618,A
0.0,0.0,0.0,-0.047924,-0.045163,-0.005369,-0.069094,-0.116907,-0.005282,-0.07554,-0.169808,-0.008634,-0.09074,-0.205079,-0.009334,-0.034255,-0.157714,0.013241,-0.053614,-0.191136,-0.005549,-0.056877,-0.149132,-0.015095,-0.048947,-0.130112,-0.018654,-0.007174,-0.15238,0.007017,-0.02993,-0.177998,-0.011036,-0.035717,-0.131181,-0.012753,-0.024452,-0.118928,-0.009403,0.021148,-0.139653,-0.003723,-0.00152,-0.165773,-0.022729,-0.010225,-0.120463,-0.013766,-0.000892,-0.105696,-0.002841,0.050582,-0.121868,-0.015786,0.031319,-0.147331,-0.025229,0.018857,-0.116555,-0.016647,0.023267,-0.10062,-0.007397,A
0.0,0.0,0.0,-0.046596,-0.051475,-0.004995,-0.064402,-0.125741,-0.004849,-0.069607,-0.178024,-0.008187,-0.083601,-0.215855,-0.008703,-0.022939,-0.167448,0.014156,-0.048006,-0.194278,-0.004261,-0.048346,-0.147649,-0.013192,-0.036655,-0.131955,-0.016923,0.002718,-0.161581,0.007582,-0.026935,-0.179802,-0.011256,-0.029231,-0.131453,-0.012562,-0.015053,-0.123304,-0.009099,0.029113,-0.148262,-0.003596,-0.002184,-0.166747,-0.023655,-0.006855,-0.119236,-0.014353,0.006358,-0.108373,-0.003324,0.055335,-0.129786,-0.016095,0.026016,-0.145041,-0.027076,0.016848,-0.110668,-0.019393,0.026053,-0.097732,-0.010645,A
0.0,0.0,0.0,-0.047408,-0.051313,-0.004258,-0.066071,-0.125298,-0.004311,-0.071708,-0.17623,-0.008009,-0.084764,-0.214513,-0.008725,-0.024183,-0.171725,0.015151,-0.052496,-0.194838,-0.003712,-0.050893,-0.148547,-0.013694,-0.037525,-0.135516,-0.018375,0.001771,-0.16667,0.007853,-0.030811,-0.181537,-0.011529,-0.031265,-0.13345,-0.013423,-0.016162,-0.126921,-0.010354,0.028599,-0.154071,-0.003986,-0.005772,-0.167904,-0.023423,-0.008955,-0.12021,-0.013822,0.004737,-0.111728,-0.003054,0.054974,-0.134763,-0.017329,0.024003,-0.146882,-0.027532,0.016046,-0.112943,-0.019533,0.02643,-0.101974,-0.01077,A
0.0,0.0,0.0,-0.04912,-0.055145,-0.003543,-0.064793,-0.128897,-0.003785,-0.068789,-0.179429,-0.007389,-0.082233,-0.218132,-0.0079,-0.016847,-0.180748,0.012979,-0.052198,-0.196469,-0.004663,-0.051665,-0.146158,-0.013495,-0.036457,-0.137009,-0.018304,0.009725,-0.174178,0.005297,-0.032337,-0.182743,-0.014083,-0.033463,-0.131714,-0.014682,-0.015387,-0.126882,-0.01112,0.034889,-0.15872,-0.006539,-0.008142,-0.167407,-0.025487,-0.011466,-0.119039,-0.014825,0.005026,-0.112616,-0.003788,0.057242,-0.136605,-0.019857,0.019549,-0.142777,-0.030214,0.012165,-0.11081,-0.022703,0.025052,-0.102898,-0.014373,A
0.0,0.0,0.0,-0.048415,-0.052817,-0.005149,-0.064821,-0.128334,-0.005588,-0.069466,-0.179788,-0.00904,-0.083275,-0.218149,-0.009164,-0.016288,-0.179742,0.012941,-0.051072,-0.197354,-0.005547,-0.049518,-0.147472,-0.01532,-0.033878,-0.136835,-0.020544,0.009876,-0.173552,0.006101,-0.031041,-0.183124,-0.013302,-0.030944,-0.13236,-0.014211,-0.012952,-0.127517,-0.010908,0.034906,-0.158758,-0.00521,-0.006935,-0.167951,-0.024279,-0.009728,-0.119028,-0.013804,0.006402,-0.112394,-0.00292,0.057358,-0.137005,-0.018237,0.020699,-0.143877,-0.028581,0.013618,-0.11164,-0.021151,0.026114,-0.103474,-0.012907,A
0.0,0.0,0.0,-0.045707,-0.054219,-0.004012,-0.05918,-0.12996,-0.004127,-0.062743,-0.180718,-0.007289,-0.077135,-0.218273,-0.007307,-0.008708,-0.18008,0.013128,-0.042459,-0.197549,-0.004363,-0.045579,-0.145229,-0.012966,-0.03224,-0.132928,-0.017525,0.017344,-0.172601,0.006128,-0.023873,-0.184071,-0.013152,-0.028432,-0.129974,-0.013077,-0.011527,-0.121947,-0.008839,0.041267,-0.156329,-0.005085,-0.000836,-0.167967,-0.024032,-0.006864,-0.116556,-0.012704,0.008815,-0.107392,-0.001136,0.062414,-0.134117,-0.017756,0.025043,-0.142632,-0.028017,0.016125,-0.108714,-0.020063,0.028427,-0.099214,-0.011429,A
0.0,0.0,0.0,-0.0455,-0.053827,-0.004592,-0.058847,-0.128874,-0.005106,-0.062583,-0.179192,-0.008583,-0.076577,-0.216839,-0.008791,-0.009485,-0.179,0.013317,-0.042081,-0.198533,-0.005387,-0.044561,-0.147278,-0.015271,-0.031929,-0.133615,-0.020434,0.016686,-0.172392,0.006506,-0.024199,-0.184694,-0.012652,-0.027924,-0.130781,-0.012929,-0.011565,-0.122953,-0.00907,0.041223,-0.156678,-0.004741,-0.001141,-0.168645,-0.023336,-0.006852,-0.116809,-0.012077,0.007978,-0.107799,-0.000844,0.063098,-0.133951,-0.01759,0.025397,-0.142484,-0.027775,0.016931,-0.108684,-0.019911,0.028984,-0.099546,-0.011422,A
0.0,0.0,0.0,-0.045498,-0.053388,-0.004892,-0.060428,-0.126599,-0.005715,-0.063722,-0.177555,-0.009624,-0.076004,-0.215666,-0.010546,-0.016665,-0.175313,0.014614,-0.044761,-0.197127,-0.004116,-0.046405,-0.149374,-0.014392,-0.034786,-0.134474,-0.019459,0.009695,-0.168907,0.007699,-0.024434,-0.182832,-0.010964,-0.027867,-0.132063,-0.012281,-0.013452,-0.123422,-0.008993,0.035914,-0.154139,-0.003814,0.000719,-0.167431,-0.02311,-0.006108,-0.117401,-0.013141,0.006275,-0.107318,-0.002282,0.061069,-0.132223,-0.016846,0.028783,-0.144098,-0.027421,0.01741,-0.108336,-0.019311,0.026179,-0.096258,-0.010434,A
0.0,0.0,0.0,-0.044137,-0.052337,-0.005039,-0.060256,-0.126145,-0.005307,-0.063847,-0.177785,-0.008557,-0.076011,-0.216203,-0.00877,-0.012761,-0.177605,0.01445,-0.042982,-0.196772,-0.00326,-0.045013,-0.148535,-0.012904,-0.03385,-0.133431,-0.017826,0.013553,-0.171171,0.00785,-0.023101,-0.181384,-0.010265,-0.026303,-0.131598,-0.011627,-0.012983,-0.122242,-0.008624,0.038774,-0.156447,-0.003252,0.000956,-0.165932,-0.022378,-0.004694,-0.116867,-0.013027,0.006975,-0.106029,-0.002648,0.062244,-0.134525,-0.015845,0.027722,-0.14261,-0.027056,0.018401,-0.107458,-0.019959,0.027384,-0.095813,-0.011651,A
0.0,0.0,0.0,-0.046473,-0.049599,-0.006223,-0.063407,-0.120356,-0.007317,-0.068476,-0.170943,-0.011295,-0.083153,-0.205589,-0.012257,-0.027862,-0.164894,0.012591,-0.047873,-0.192567,-0.00555,-0.049228,-0.146709,-0.015467,-0.039096,-0.132817,-0.020316,0.000795,-0.160252,0.006514,-0.022965,-0.181855,-0.011236,-0.028037,-0.13302,-0.012381,-0.015191,-0.124465,-0.009052,0.030448,-0.146274,-0.004063,0.008227,-0.170504,-0.021248,-0.003018,-0.123859,-0.010581,0.005428,-0.112867,0.000361,0.06049,-0.125792,-0.016382,0.042209,-0.146325,-0.024312,0.025489,-0.114732,-0.014932,0.027601,-0.101516,-0.005697,A
0.0,0.0,0.0,-0.046215,-0.045316,-0.005968,-0.064142,-0.118021,-0.006449,-0.068558,-0.169777,-0.009799,-0.082403,-0.204886,-0.010147,-0.026865,-0.162827,0.010547,-0.046255,-0.191543,-0.008048,-0.049483,-0.14412,-0.016599,-0.039066,-0.130323,-0.020375,0.001266,-0.158035,0.003895,-0.02214,-0.181157,-0.015038,-0.028817,-0.130502,-0.014974,-0.014474,-0.122831,-0.010354,0.030194,-0.1443,-0.007251,0.00721,-0.168134,-0.026085,-0.003776,-0.119594,-0.014459,0.007266,-0.110041,-0.002333,0.059811,-0.124792,-0.020007,0.039378,-0.145437,-0.029049,0.023912,-0.112242,-0.019334,0.028502,-0.099369,-0.00962,A
0.0,0.0,0.0,-0.049041,-0.044316,-0.006566,-0.071299,-0.113994,-0.007157,-0.077653,-0.165659,-0.010723,-0.090965,-0.199609,-0.010998,-0.0364,-0.156925,0.01066,-0.053192,-0.190465,-0.007592,-0.053973,-0.139704,-0.01531,-0.044725,-0.125618,-0.018181,-0.006925,-0.153267,0.004586,-0.025604,-0.178877,-0.013439,-0.030486,-0.125828,-0.012742,-0.017538,-0.120118,-0.007616,0.023603,-0.141538,-0.006019,0.005641,-0.170316,-0.024725,-0.003764,-0.119564,-0.012638,0.006532,-0.110227,8.4e-05,0.054716,-0.124143,-0.018167,0.038768,-0.150779,-0.026745,0.024704,-0.117109,-0.015982,0.029156,-0.103754,-0.00535,A
0.0,0.0,0.0,-0.049543,-0.04495,-0.00581,-0.071442,-0.114107,-0.006199,-0.076292,-0.164679,-0.009737,-0.088316,-0.197699,-0.010153,-0.03586,-0.156459,0.011028,-0.053241,-0.18989,-0.007715,-0.054551,-0.140665,-0.015606,-0.045588,-0.125648,-0.018255,-0.006873,-0.152965,0.004485,-0.025593,-0.178462,-0.013591,-0.030603,-0.127781,-0.013055,-0.017878,-0.122,-0.007927,0.023153,-0.141101,-0.006567,0.004873,-0.168806,-0.025291,-0.004398,-0.119757,-0.013375,0.005274,-0.110618,-0.000619,0.053936,-0.123267,-0.019092,0.036615,-0.148942,-0.027553,0.022857,-0.114907,-0.016744,0.026834,-0.101097,-0.005986,A
0.0,0.0,0.0,-0.052645,-0.037204,-0.007431,-0.080317,-0.106751,-0.008143,-0.089482,-0.160097,-0.011428,-0.104883,-0.190055,-0.010835,-0.050924,-0.152831,0.009248,-0.064429,-0.189861,-0.010351,-0.06293,-0.136965,-0.017549,-0.05493,-0.121897,-0.019709,-0.019645,-0.153364,0.003476,-0.034552,-0.179259,-0.015535,-0.036873,-0.123102,-0.01378,-0.026012,-0.119724,-0.00748,0.013011,-0.145232,-0.007064,-0.002534,-0.169592,-0.02598,-0.008426,-0.116243,-0.012649,0.000584,-0.110876,0.000914,0.046106,-0.131464,-0.019248,0.030264,-0.150283,-0.027396,0.020862,-0.114631,-0.016395,0.026608,-0.10694,-0.005768,A
0.0,0.0,0.0,-0.05348,-0.038646,-0.005673,-0.081831,-0.109853,-0.005415,-0.0914,-0.161812,-0.008161,-0.106956,-0.191663,-0.007322,-0.048358,-0.153926,0.008625,-0.065259,-0.191707,-0.011017,-0.064391,-0.138984,-0.018091,-0.055037,-0.122796,-0.020036,-0.018,-0.152491,0.001855,-0.035498,-0.180681,-0.017246,-0.038722,-0.123531,-0.014974,-0.02536,-0.119223,-0.008262,0.013818,-0.142809,-0.009436,-0.002921,-0.171431,-0.028712,-0.00999,-0.11739,-0.014685,0.000883,-0.10982,-0.000265,0.046997,-0.127884,-0.022233,0.031403,-0.153166,-0.030905,0.018672,-0.117077,-0.019216,0.022536,-0.104395,-0.007782,A
0.0,0.0,0.0,-0.055863,-0.038224,-0.007513,-0.089313,-0.111671,-0.007757,-0.104921,-0.166165,-0.010356,-0.12558,-0.192295,-0.008987,-0.059665,-0.154167,0.0081,-0.075626,-0.188483,-0.010435,-0.068911,-0.135125,-0.017568,-0.059927,-0.123319,-0.020518,-0.027006,-0.155963,0.002309,-0.043189,-0.183097,-0.015667,-0.04166,-0.125086,-0.013767,-0.031088,-0.122103,-0.008058,0.006763,-0.149687,-0.008026,-0.008848,-0.177735,-0.026392,-0.011842,-0.122295,-0.012518,-0.002282,-0.115993,0.001185,0.040424,-0.138199,-0.020001,0.026215,-0.160295,-0.027745,0.017455,-0.124313,-0.016082,0.022628,-0.115543,-0.00525,A
0.0,0.0,0.0,-0.05689,-0.039109,-0.007898,-0.090753,-0.113184,-0.008067,-0.106411,-0.166312,-0.01058,-0.12669,-0.192186,-0.009211,-0.059322,-0.152871,0.007762,-0.074438,-0.186862,-0.011138,-0.067781,-0.133943,-0.018279,-0.059618,-0.121783,-0.02094,-0.026814,-0.154549,0.002109,-0.041908,-0.182302,-0.016988,-0.039819,-0.124477,-0.01564,-0.029201,-0.121807,-0.009841,0.007404,-0.148029,-0.008035,-0.00758,-0.176815,-0.026489,-0.010284,-0.122357,-0.012597,-0.001187,-0.11668,0.001302,0.041362,-0.13692,-0.019887,0.02722,-0.158325,-0.02696,0.018641,-0.123077,-0.015098,0.024242,-0.115323,-0.004165,A
0.0,0.0,0.0,-0.060107,-0.033646,-0.01051,-0.096668,-0.106117,-0.011431,-0.114922,-0.160313,-0.013785,-0.137448,-0.18619,-0.011675,-0.068085,-0.152101,0.005759,-0.083554,-0.185557,-0.013469,-0.072619,-0.129914,-0.021205,-0.063577,-0.12248,-0.024882,-0.033612,-0.155263,0.002116,-0.049577,-0.18192,-0.017067,-0.045706,-0.121294,-0.01613,-0.036563,-0.123453,-0.011285,0.001136,-0.150071,-0.006081,-0.01479,-0.178335,-0.024093,-0.016397,-0.120939,-0.009928,-0.007224,-0.118454,0.003496,0.0341,-0.141302,-0.016174,0.020373,-0.157905,-0.022817,0.012857,-0.120738,-0.011337,0.018827,-0.116214,-0.001122,A
0.0,0.0,0.0,-0.060413,-0.034934,-0.010216,-0.097228,-0.107438,-0.011485,-0.115341,-0.160843,-0.01468,-0.138298,-0.185523,-0.013827,-0.067391,-0.151529,0.006289,-0.084306,-0.185945,-0.013185,-0.073599,-0.131746,-0.020794,-0.064281,-0.122219,-0.024042,-0.033601,-0.155489,0.001902,-0.049702,-0.181624,-0.017779,-0.045408,-0.121835,-0.01684,-0.035672,-0.122734,-0.011689,0.001177,-0.150367,-0.007111,-0.014972,-0.178087,-0.025631,-0.016001,-0.121582,-0.011269,-0.006633,-0.11785,0.002575,0.034701,-0.14121,-0.018051,0.020078,-0.159167,-0.025021,0.012926,-0.122031,-0.013064,0.019188,-0.115939,-0.002299,A
0.0,0.0,0.0,-0.059497,-0.031576,-0.009352,-0.098528,-0.100497,-0.010617,-0.118053,-0.154819,-0.01429,-0.140941,-0.180293,-0.014306,-0.068101,-0.144727,0.008527,-0.085248,-0.181319,-0.011693,-0.075147,-0.130995,-0.019911,-0.065671,-0.117038,-0.022918,-0.035338,-0.150007,0.003235,-0.050886,-0.178837,-0.016275,-0.045783,-0.123009,-0.015978,-0.03667,-0.120307,-0.011177,-0.001088,-0.146839,-0.006914,-0.016191,-0.177347,-0.026816,-0.015787,-0.123155,-0.013871,-0.008288,-0.116861,-0.000585,0.033212,-0.138819,-0.018772,0.019643,-0.160833,-0.027575,0.014221,-0.123947,-0.016365,0.019492,-0.115668,-0.00582,A
0.0,0.0,0.0,-0.059115,-0.029963,-0.009978,-0.098352,-0.09938,-0.01114,-0.117838,-0.15466,-0.014534,-0.140745,-0.179891,-0.014302,-0.067092,-0.143545,0.008182,-0.084547,-0.17961,-0.011876,-0.074568,-0.129061,-0.019816,-0.065153,-0.115428,-0.022636,-0.034296,-0.148905,0.003222,-0.050118,-0.177587,-0.016437,-0.045405,-0.121262,-0.016039,-0.036138,-0.118779,-0.010958,-0.000274,-0.145744,-0.00666,-0.015429,-0.176066,-0.026789,-0.015501,-0.121603,-0.013917,-0.007997,-0.115705,-0.000484,0.03387,-0.138037,-0.018284,0.020466,-0.160187,-0.027269,0.01471,-0.122831,-0.016155,0.019872,-0.114424,-0.005565,A
0.0,0.0,0.0,-0.05903,-0.028819,-0.012066,-0.099829,-0.098317,-0.013707,-0.121585,-0.153118,-0.017125,-0.145366,-0.177694,-0.016577,-0.071831,-0.140666,0.007966,-0.086746,-0.17758,-0.012068,-0.075676,-0.128043,-0.019974,-0.068618,-0.118116,-0.02307,-0.039114,-0.147054,0.003997,-0.051957,-0.178213,-0.016481,-0.047158,-0.120665,-0.016961,-0.041768,-0.119308,-0.012273,-0.004992,-0.145719,-0.005027,-0.016081,-0.17786,-0.026251,-0.015912,-0.122521,-0.013755,-0.011317,-0.117672,-0.00015,0.028947,-0.139812,-0.015871,0.019474,-0.165415,-0.025007,0.014785,-0.127867,-0.013514,0.018699,-0.119643,-0.002526,A
0.0,0.0,0.0,-0.058994,-0.027568,-0.011631,-0.100044,-0.097151,-0.013071,-0.121614,-0.152219,-0.016478,-0.145563,-0.176676,-0.015968,-0.072725,-0.140603,0.008725,-0.087537,-0.177274,-0.011793,-0.075776,-0.128793,-0.01999,-0.068762,-0.11763,-0.022989,-0.03959,-0.14767,0.004387,-0.052587,-0.177787,-0.015965,-0.047036,-0.120641,-0.016395,-0.041785,-0.119455,-0.011642,-0.004821,-0.146532,-0.005112,-0.016491,-0.177873,-0.026287,-0.015827,-0.122618,-0.01387,-0.011328,-0.117547,-0.00034,0.029619,-0.140875,-0.016422,0.019826,-0.164674,-0.025528,0.014841,-0.126546,-0.014089,0.018145,-0.117972,-0.003122,A
0.0,0.0,0.0,-0.06289,-0.027571,-0.011029,-0.105224,-0.096572,-0.012149,-0.128405,-0.151072,-0.01522,-0.154192,-0.172309,-0.014484,-0.077811,-0.141933,0.009886,-0.093235,-0.173424,-0.009383,-0.079195,-0.126028,-0.017315,-0.072049,-0.119374,-0.020702,-0.045061,-0.150987,0.005493,-0.059434,-0.177232,-0.014881,-0.050367,-0.121572,-0.015418,-0.044173,-0.121863,-0.010657,-0.01053,-0.151279,-0.003881,-0.024909,-0.177153,-0.024289,-0.020634,-0.124547,-0.011883,-0.014939,-0.122267,0.001397,0.023314,-0.146044,-0.014998,0.010575,-0.16469,-0.02284,0.008609,-0.12792,-0.011076,0.014187,-0.122697,-0.000151,A
0.0,0.0,0.0,-0.063024,-0.028749,-0.010072,-0.106607,-0.097635,-0.010734,-0.130434,-0.15114,-0.013571,-0.155766,-0.173025,-0.012667,-0.075648,-0.143681,0.009939,-0.094874,-0.172447,-0.009493,-0.079911,-0.124391,-0.017371,-0.070684,-0.117763,-0.020431,-0.043018,-0.151724,0.005094,-0.060241,-0.176852,-0.014433,-0.051055,-0.121152,-0.014177,-0.043164,-0.122356,-0.009094,-0.008442,-0.151177,-0.004723,-0.024815,-0.17704,-0.024587,-0.020863,-0.123911,-0.011705,-0.01341,-0.121553,0.001819,0.025082,-0.145339,-0.016256,0.011243,-0.1652,-0.023691,0.008217,-0.127458,-0.011579,0.014571,-0.12046,-0.000427,A
0.0,0.0,0.0,-0.060225,-0.021303,-0.012573,-0.10593,-0.087609,-0.014061,-0.130787,-0.143559,-0.017008,-0.156067,-0.166752,-0.01544,-0.08029,-0.135743,0.007651,-0.096725,-0.168966,-0.014195,-0.079103,-0.121399,-0.022682,-0.071419,-0.113806,-0.02535,-0.047869,-0.144372,0.004085,-0.061152,-0.173019,-0.018204,-0.048619,-0.116253,-0.018502,-0.044743,-0.116702,-0.012847,-0.014249,-0.145782,-0.004799,-0.024035,-0.173437,-0.028023,-0.017381,-0.119582,-0.015901,-0.014482,-0.117795,-0.001736,0.018634,-0.143139,-0.015319,0.011155,-0.167059,-0.024926,0.011319,-0.12881,-0.01315,0.014611,-0.12207,-0.001504,A
0.0,0.0,0.0,-0.061373,-0.024051,-0.010311,-0.10634,-0.089125,-0.011395,-0.129773,-0.144165,-0.014672,-0.154574,-0.167726,-0.014051,-0.078613,-0.134421,0.008383,-0.098083,-0.169815,-0.012178,-0.079777,-0.122951,-0.020437,-0.070184,-0.110643,-0.023046,-0.045718,-0.143311,0.003751,-0.061551,-0.173414,-0.015849,-0.04841,-0.117528,-0.015418,-0.042194,-0.113067,-0.010146,-0.011483,-0.144483,-0.005899,-0.024435,-0.176102,-0.026591,-0.017556,-0.121681,-0.013607,-0.012123,-0.113175,0.000341,0.022643,-0.14107,-0.017166,0.012477,-0.168162,-0.025838,0.010871,-0.128591,-0.013548,0.013988,-0.115989,-0.001923,A
0.0,0.0,0.0,-0.060983,-0.021265,-0.012395,-0.105654,-0.087803,-0.014133,-0.128106,-0.143387,-0.017387,-0.153376,-0.164527,-0.016742,-0.07848,-0.136028,0.005489,-0.096033,-0.169607,-0.015055,-0.079919,-0.12008,-0.022551,-0.071084,-0.111461,-0.024916,-0.046298,-0.145512,0.001896,-0.060746,-0.17457,-0.019015,-0.049922,-0.116436,-0.018252,-0.043712,-0.115806,-0.012363,-0.012608,-0.146745,-0.006665,-0.024657,-0.176177,-0.028205,-0.019198,-0.121662,-0.014842,-0.01351,-0.117473,-0.000506,0.020829,-0.143763,-0.016972,0.01049,-0.168381,-0.025863,0.008874,-0.128425,-0.013453,0.013274,-0.118801,-0.001674,A
0.0,0.0,0.0,-0.062289,-0.023003,-0.011582,-0.10688,-0.088626,-0.013034,-0.129849,-0.142904,-0.016137,-0.155769,-0.16314,-0.015371,-0.078621,-0.135136,0.006685,-0.097396,-0.167881,-0.012782,-0.080071,-0.117517,-0.020226,-0.069858,-0.108004,-0.022994,-0.045798,-0.145682,0.002894,-0.061631,-0.174482,-0.016837,-0.049669,-0.115554,-0.016006,-0.041996,-0.113608,-0.010576,-0.01174,-0.147736,-0.005762,-0.025277,-0.17802,-0.026007,-0.019385,-0.12209,-0.012583,-0.012742,-0.116048,0.001346,0.021489,-0.144972,-0.016189,0.011371,-0.169635,-0.024507,0.009367,-0.129615,-0.012313,0.013909,-0.11942,-0.001005,A
0.0,0.0,0.0,-0.060179,-0.021085,-0.014963,-0.10491,-0.086035,-0.017238,-0.130084,-0.138469,-0.020047,-0.156685,-0.159001,-0.018397,-0.080291,-0.137737,0.004119,-0.095597,-0.164939,-0.015,-0.077325,-0.115537,-0.021967,-0.070211,-0.114115,-0.025132,-0.047056,-0.147774,0.002177,-0.060292,-0.171917,-0.018403,-0.048301,-0.112925,-0.017885,-0.044588,-0.117665,-0.012833,-0.013083,-0.149286,-0.004713,-0.023772,-0.174888,-0.026441,-0.017682,-0.119597,-0.013086,-0.013548,-0.120704,0.0008,0.019311,-0.146613,-0.013486,0.0111,-0.167018,-0.023033,0.009945,-0.126565,-0.011183,0.01362,-0.120733,-4.4e-05,A
0.0,0.0,0.0,-0.060147,-0.021859,-0.014621,-0.104741,-0.085842,-0.016945,-0.129788,-0.138109,-0.019971,-0.1562,-0.15897,-0.018511,-0.079703,-0.136726,0.004765,-0.096266,-0.162752,-0.014631,-0.077677,-0.114147,-0.021957,-0.070497,-0.113979,-0.025399,-0.046315,-0.146804,0.002564,-0.060588,-0.170191,-0.018077,-0.04838,-0.112207,-0.017649,-0.04418,-0.118199,-0.012727,-0.012219,-0.148242,-0.00465,-0.023777,-0.173684,-0.026129,-0.017922,-0.118763,-0.01264,-0.013471,-0.119918,0.001288,0.020126,-0.145381,-0.013809,0.011895,-0.165441,-0.023224,0.010048,-0.125808,-0.011565,0.013732,-0.120158,-0.000592,A
0.0,0.0,0.0,-0.060079,-0.014314,-0.015069,-0.106087,-0.075746,-0.018228,-0.131613,-0.126678,-0.02145,-0.159482,-0.144441,-0.020215,-0.08397,-0.12737,-0.001578,-0.099776,-0.155726,-0.020606,-0.080171,-0.10439,-0.027125,-0.073458,-0.102529,-0.030399,-0.050438,-0.140651,-0.003051,-0.065357,-0.165025,-0.0227,-0.051397,-0.105359,-0.020646,-0.046771,-0.109929,-0.015284,-0.016209,-0.144558,-0.009036,-0.029788,-0.171142,-0.02864,-0.021964,-0.115229,-0.013888,-0.016704,-0.115369,-0.000172,0.015332,-0.144228,-0.016981,0.006319,-0.161343,-0.025395,0.006077,-0.122225,-0.013893,0.01032,-0.118586,-0.003762,A
